,acc,prec,rec,f1,rules
ordered_laplace_3_12_3,0.8764044943820225,0.8923872875092388,0.8675333545529296,0.8763194613544215,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Proline>=735.0 AND Flavanoids>=2.41 AND Color intensity>=3.52 THEN Wine=1 
IF Flavanoids>=1.3 AND Hue>=0.84 THEN Wine=2 
IF TRUE THEN Wine=3 "
ordered_laplace_3_12_4,0.8764044943820225,0.8923872875092388,0.8675333545529296,0.8763194613544215,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Proline>=735.0 AND Flavanoids>=2.41 AND Color intensity>=3.52 THEN Wine=1 
IF Flavanoids>=1.3 AND Hue>=0.84 THEN Wine=2 
IF TRUE THEN Wine=3 "
ordered_laplace_3_12_5,0.8764044943820225,0.8923872875092388,0.8675333545529296,0.8763194613544215,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Proline>=735.0 AND Flavanoids>=2.41 AND Color intensity>=3.52 THEN Wine=1 
IF Flavanoids>=1.3 AND Hue>=0.84 THEN Wine=2 
IF TRUE THEN Wine=3 "
ordered_laplace_3_13_2,0.9382022471910112,0.9425798212005109,0.9342441181931513,0.9378343297919084,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Color intensity<=3.52 THEN Wine=2 
IF Flavanoids<=1.41 AND Proline>=470.0 THEN Wine=3 
IF Proline>=680.0 AND Magnesium>=100.0 THEN Wine=1 
IF Hue>=0.69 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_13_3,0.8651685393258427,0.8745876486382814,0.8594384101217475,0.8652987541317061,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Proline>=735.0 AND Flavanoids>=2.41 AND Color intensity>=3.52 THEN Wine=1 
IF Flavanoids>=1.3 AND Hue>=0.84 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_13_4,0.8651685393258427,0.8745876486382814,0.8594384101217475,0.8652987541317061,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Proline>=735.0 AND Flavanoids>=2.41 AND Color intensity>=3.52 THEN Wine=1 
IF Flavanoids>=1.3 AND Hue>=0.84 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_13_5,0.8651685393258427,0.8745876486382814,0.8594384101217475,0.8652987541317061,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Proline>=735.0 AND Flavanoids>=2.41 AND Color intensity>=3.52 THEN Wine=1 
IF Flavanoids>=1.3 AND Hue>=0.84 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_14_2,0.9382022471910112,0.9411608335604661,0.9364937269568446,0.9386261035647981,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Color intensity<=3.52 THEN Wine=2 
IF Flavanoids<=1.41 AND Proline>=470.0 THEN Wine=3 
IF Proline>=680.0 AND Magnesium>=100.0 THEN Wine=1 
IF Hue>=0.69 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_14_3,0.8707865168539326,0.8756936660162467,0.8647482825389247,0.8686573150522995,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Proline>=735.0 AND Color intensity>=3.52 AND Total phenols>=2.41 THEN Wine=1 
IF Flavanoids>=1.3 AND Hue>=0.84 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_14_4,0.8707865168539326,0.8756936660162467,0.8647482825389247,0.8686573150522995,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Proline>=735.0 AND Color intensity>=3.52 AND Total phenols>=2.41 THEN Wine=1 
IF Flavanoids>=1.3 AND Hue>=0.84 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_14_5,0.8707865168539326,0.8756936660162467,0.8647482825389247,0.8686573150522995,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Proline>=735.0 AND Color intensity>=3.52 AND Total phenols>=2.41 THEN Wine=1 
IF Flavanoids>=1.3 AND Hue>=0.84 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_15_2,0.9213483146067416,0.9268186423505572,0.9204994562478448,0.9231852710991296,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Color intensity<=3.52 THEN Wine=2 
IF Flavanoids<=1.41 AND Proline>=470.0 THEN Wine=3 
IF Proline<=680.0 AND Hue>=0.69 THEN Wine=2 
IF Magnesium>=100.0 THEN Wine=1 
IF TRUE THEN Wine=2 "
ordered_laplace_3_15_3,0.8539325842696629,0.8635756056808689,0.849708893663298,0.8550442399181896,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Flavanoids>=2.41 AND Alcohol>=12.93 AND Magnesium>=96.0 THEN Wine=1 
IF Flavanoids>=1.3 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_15_4,0.8595505617977528,0.8694205982341576,0.8544037293440492,0.8601957890093485,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Flavanoids>=2.41 AND Alcohol>=12.93 AND Color intensity>=3.52 AND Ash>=2.1 THEN Wine=1 
IF Flavanoids>=1.3 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_15_5,0.8595505617977528,0.8694205982341576,0.8544037293440492,0.8601957890093485,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Flavanoids>=2.41 AND Alcohol>=12.93 AND Color intensity>=3.52 AND Ash>=2.1 THEN Wine=1 
IF Flavanoids>=1.3 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_16_2,0.8932584269662921,0.8990749120160885,0.8954553592742899,0.8955680462529778,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Color intensity<=3.52 THEN Wine=2 
IF Flavanoids<=1.41 AND Proline>=470.0 THEN Wine=3 
IF Proline<=680.0 AND Hue>=0.69 THEN Wine=2 
IF Alcohol>=12.93 THEN Wine=1 
IF TRUE THEN Wine=2 "
ordered_laplace_3_16_3,0.8595505617977528,0.8666846570072376,0.8553586111774223,0.8594619127534489,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Flavanoids>=2.41 AND Alcohol>=12.93 AND Magnesium>=96.0 THEN Wine=1 
IF Malic Acid<=2.96 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_16_4,0.8595505617977528,0.8666846570072376,0.8553586111774223,0.8594619127534489,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Flavanoids>=2.41 AND Alcohol>=12.93 AND Magnesium>=96.0 THEN Wine=1 
IF Malic Acid<=2.96 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_16_5,0.8651685393258427,0.8722248243559719,0.8600534468581734,0.8645865043125317,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Flavanoids>=2.41 AND Alcohol>=12.93 AND Magnesium>=96.0 THEN Wine=1 
IF Malic Acid<=2.96 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_17_2,0.898876404494382,0.9159431491716606,0.8956509774276545,0.9030728996404055,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Color intensity<=3.52 THEN Wine=2 
IF Flavanoids<=1.41 AND Proline>=470.0 THEN Wine=3 
IF Proline<=680.0 AND Color intensity<=7.1 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_17_3,0.8764044943820225,0.8811913323922473,0.8716927269833691,0.8753694581280788,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Flavanoids>=2.41 AND Proline>=680.0 THEN Wine=1 
IF Magnesium>=89.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
ordered_laplace_3_17_4,0.8764044943820225,0.8811913323922473,0.8716927269833691,0.8753694581280788,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Flavanoids>=2.41 AND Proline>=680.0 THEN Wine=1 
IF Magnesium>=89.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
ordered_laplace_3_17_5,0.8764044943820225,0.8811913323922473,0.8716927269833691,0.8753694581280788,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Flavanoids>=2.41 AND Proline>=680.0 THEN Wine=1 
IF Magnesium>=89.0 THEN Wine=3 
IF TRUE THEN Wine=2 "
ordered_laplace_3_18_2,0.8932584269662921,0.9057181779833897,0.8915711784833293,0.8973767690474711,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Color intensity<=3.52 THEN Wine=2 
IF Flavanoids<=1.41 AND Proline>=470.0 THEN Wine=3 
IF Proline<=680.0 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_18_3,0.8651685393258427,0.874971703452179,0.8578038380944802,0.8635379771743409,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Flavanoids>=2.41 AND Magnesium>=96.0 THEN Wine=1 
IF Ash<=2.54 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_18_4,0.8651685393258427,0.874971703452179,0.8578038380944802,0.8635379771743409,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Flavanoids>=2.41 AND Magnesium>=96.0 THEN Wine=1 
IF Ash<=2.54 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_18_5,0.8651685393258427,0.874971703452179,0.8578038380944802,0.8635379771743409,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Flavanoids>=2.41 AND Magnesium>=96.0 THEN Wine=1 
IF Ash<=2.54 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_19_2,0.9044943820224719,0.9158933822125482,0.9009608498448317,0.9069839069839069,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Color intensity<=3.52 THEN Wine=2 
IF Flavanoids<=1.41 AND Proline>=470.0 THEN Wine=3 
IF Proline<=680.0 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_19_3,0.8595505617977528,0.8695953593661573,0.852154120580356,0.8580283353010626,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Proline>=735.0 AND Magnesium<=136.0 THEN Wine=1 
IF Alcohol<=13.45 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_19_4,0.8595505617977528,0.8695953593661573,0.852154120580356,0.8580283353010626,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Proline>=735.0 AND Magnesium<=136.0 THEN Wine=1 
IF Alcohol<=13.45 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_19_5,0.8595505617977528,0.8695953593661573,0.852154120580356,0.8580283353010626,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Proline>=735.0 AND Magnesium<=136.0 THEN Wine=1 
IF Alcohol<=13.45 THEN Wine=2 
IF TRUE THEN Wine=2 "
ordered_laplace_3_20_2,0.8932584269662921,0.9044702842377261,0.8915711784833293,0.896848518121685,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Color intensity<=3.52 THEN Wine=2 
IF Flavanoids<=1.41 AND Proline>=470.0 THEN Wine=3 
IF Total phenols>=2.41 THEN Wine=1 
IF TRUE THEN Wine=2 "
ordered_laplace_3_20_3,0.8539325842696629,0.8643572181243414,0.8493690485663511,0.8537797328119909,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Flavanoids>=2.41 AND Total phenols<=3.3 AND Alcalinity of ash<=28.5 THEN Wine=1 
IF TRUE THEN Wine=2 "
ordered_laplace_3_20_4,0.8539325842696629,0.8643572181243414,0.8493690485663511,0.8537797328119909,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Flavanoids>=2.41 AND Total phenols<=3.3 AND Alcalinity of ash<=28.5 THEN Wine=1 
IF TRUE THEN Wine=2 "
ordered_laplace_3_20_5,0.8539325842696629,0.8643572181243414,0.8493690485663511,0.8537797328119909,"IF Proline>=990.0 THEN Wine=1 
IF Color intensity<=3.85 AND Proline<=720.0 AND Flavanoids>=0.57 THEN Wine=2 
IF Hue<=0.82 AND Color intensity>=4.6 THEN Wine=3 
IF Flavanoids>=2.41 AND Total phenols<=3.3 AND Alcalinity of ash<=28.5 THEN Wine=1 
IF TRUE THEN Wine=2 "
ordered_laplace_4_7_2,0.9044943820224719,0.9187719261094524,0.8990510861780855,0.9061648686934728,"IF Proline>=990.0 THEN Wine=1 
IF Flavanoids<=0.99 AND Color intensity>=3.85 THEN Wine=3 
IF Alcohol<=12.79 AND OD280/OD315 of diluted wines>=1.59 THEN Wine=2 
IF Proline>=680.0 AND Color intensity>=3.52 THEN Wine=1 
IF OD280/OD315 of diluted wines<=1.93 AND Malic Acid>=1.35 THEN Wine=3 
IF Hue>=0.73 THEN Wine=2 
IF TRUE THEN Wine=2 "
